permit_type,permit_num,permit_class_mapped,permit_class,work_class,condominium,project_name,description,tcad_id,issued_date,calendar_year_issued,fiscal_year_issued,status_current,expires_date,completed_date,council_district,housing_units,number_of_floors,total_job_valuation,original_zip,jurisdiction,link,project_id,master_permit_num,contractor_company_name,contractor_phone,contractor_zip,applicant_organization,applicant_phone,certificate_of_occupancy,original_address_1
BP,2003-019689 BP,Residential,R- 101 Single Family Houses,New,No,11009 Ariock Ln,New Two Story Res W/Att Garage Covered Patio Covered Porch & Balcony,0424480807,2003-10-22,2003,2004,Final,2004-04-27,2004-04-27,8,NA,2,"$167,994.00",78739,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=762089,762089,231409,"Streetman Homes, Ltd LLP",5123299966,78746,NA,NA,Yes,11009 ARIOCK LN
BP,2003-012681 BP,Residential,R- 101 Single Family Houses,New,No,9202 Pioneer Forest Dr,New Two Story Res W/Att Garage Covered Patio & Porch,0434070502,2003-11-14,2003,2004,Final,2004-03-10,2004-03-10,5,NA,2,"$92,074.00",78744,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=707725,707725,232070,Lennar Homes of Texas***MAIN***,5125064000,78717,NA,NA,Yes,9202 PIONEER FOREST DR
BP,2003-015565 BP,Residential,R- 101 Single Family Houses,New,No,7337 Roaring Springs Dr,New Two Story Res W/Att Garage & Covered Porch,0406481414,2003-11-18,2003,2004,Final,2004-08-23,2004-08-23,8,NA,2,"$164,675.00",78736,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704458,704458,231860,"Drees Custom Homes, L.P.",5122417133,78726,NA,NA,Yes,7337 ROARING SPRINGS DR
BP,2003-016042 BP,Residential,R- 101 Single Family Houses,New,No,2009 Winsted Ln,New Two Story Duplex W/Att Garage Covered Patio & Porch,0114030216,2003-11-19,2003,2004,Final,2004-06-09,2004-06-09,10,NA,2,"$170,000.00",78703,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704673,704673,232153,NA,5124785645,78705,NA,NA,Yes,2009 WINSTED LN
BP,2003-011756 BP,Residential,R- 101 Single Family Houses,New,No,6613 Hansa Loop,New Two Story Res W/Att Garage Covered Porch & Uncovered Patio,0420480107,2003-10-08,2003,2004,Final,2004-02-25,2004-02-25,8,NA,2,"$117,559.00",78739,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=703818,703818,231018,Meritage Homes Corp,5126104868,78759,NA,NA,Yes,6613 HANSA LOOP
BP,2003-015797 BP,Residential,R- 101 Single Family Houses,New,No,4611 Twin Valley Cir,New Sf Residence W/ Attached Garage Wd Deck @ Grade,0136100203,2003-10-31,2003,2004,Final,2004-11-01,2004-11-01,10,NA,NA,"$350,000.00",78731,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704557,704557,231567,Sun & Stone,5123452282,NA,NA,NA,Yes,4611 TWIN VALLEY CIR
BP,2003-011757 BP,Residential,R- 101 Single Family Houses,New,No,632 Twelve Oaks Ln,New Two Story Res W/Att Garage Covered Patio  Porch Balcony & Portico,0405050238,2003-11-03,2003,2004,Final,2004-04-02,2004-04-02,3,NA,2,"$129,000.00",78704,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=703819,703819,231019,Meritage Homes Corp,5126104868,78759,NA,NA,Yes,632 TWELVE OAKS LN
BP,2003-006203 BP,Residential,R- 101 Single Family Houses,New,No,11513 Misty White Dr,New One Story Res W/Att Garage Covered Patio & Porch,R424675,2003-10-17,2003,2004,Final,2004-01-16,2004-01-16,6,NA,1,"$87,045.00",78717,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=706331,706331,231249,"Milburn, Bill",5123454663,78727,NA,NA,Yes,11513 MISTY WHITE DR
BP,2003-011494 BP,Residential,R- 101 Single Family Houses,New,No,2917 E 16th St Bldg B,New Secondary Apt  Residential W/Uncovered Patio (S.Ma.R.T Housing) (Ldc 25-2-1463),0210121108,2003-10-13,2003,2004,Final,2004-03-30,2004-03-30,1,NA,2,"$60,000.00",78702,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=703701,703701,230837,"Double Tt, Inc",5123581600,78736,NA,NA,Yes,2917 E 16TH ST BLDG B
BP,2003-006194 BP,Residential,R- 101 Single Family Houses,New,No,10117 Chestnut Ridge Rd,New Two Story Res W/Att Garage  Porch & Uncovered Patio,0168230343,2003-10-02,2003,2004,Final,2004-03-25,2004-03-25,6,NA,2,"$182,920.00",78726,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=706262,706262,229079,"STANDARD PACIFIC Homes of Texas,Inc Austin Division",5125064027,78717,NA,NA,Yes,10117 CHESTNUT RIDGE RD
BP,2003-015281 BP,Residential,R- 101 Single Family Houses,New,No,16316 Castletroy Dr,New Two Story Res W/Att Garage Covered Patio & Porch,R411847,2003-10-28,2003,2004,Final,2004-02-13,2004-02-13,6,NA,2,"$75,390.00",78717,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704312,704312,231691,"Milburn, Bill",5123454663,78727,NA,NA,Yes,16316 CASTLETROY DR
BP,2003-011656 BP,Residential,R- 101 Single Family Houses,New,No,11108 Alison Parke Trl,New Two Story Res W/Att Garage Covered Porch  & Uncovered Patio,R399796,2003-10-08,2003,2004,Final,2004-04-19,2004-04-19,6,NA,2,"$148,384.00",78750,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=703770,703770,230959,"Wilshire Homes, L.P.",5124853335,78759,NA,NA,Yes,11108 ALISON PARKE TRL
BP,2003-016390 BP,Residential,R- 101 Single Family Houses,New,No,11132 Alison Parke Trl,New Two Story Res W/Att Garage Covered Porch & Uncovered Patio,R399802,2003-10-08,2003,2004,Final,2004-05-25,2004-05-25,6,NA,2,"$148,384.00",78750,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=708028,708028,231008,"Wilshire Homes, L.P.",5124853335,78759,NA,NA,Yes,11132 ALISON PARKE TRL
BP,2003-011471 BP,Residential,R- 101 Single Family Houses,New,No,2303 E 10th St Unit A,New Two Story  Residence W/Att Covered Porch   (S.M.A.Rt. Housing),0205100702,2003-10-08,2003,2004,Final,2004-04-06,2004-04-06,1,NA,2,"$80,000.00",78702,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=703692,703692,230844,"Double Tt, Inc",5123581600,78736,NA,NA,Yes,2303 E 10TH ST UNIT A
BP,2003-008219 BP,Residential,R- 101 Single Family Houses,New,No,6017 York Bridge Cir,New Two Story Res W/Att Garage Covered Patio & Porch,0420380104,2003-09-26,2003,2003,Final,2004-05-18,2004-05-18,8,NA,2,"$119,670.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=703344,703344,230384,Capital Pacific Homes Inc.,5123208888,78738,NA,NA,Yes,6017 YORK BRIDGE CIR
BP,2003-008822 BP,Residential,R- 101 Single Family Houses,New,No,5805 Medicine Creek Dr,New One Story Res W/Att Garage Covered Porch & Uncovered Patio,0101400729,2003-10-03,2003,2004,Final,2004-04-05,2004-04-05,8,NA,1,"$126,700.00",78735,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=761886,761886,230726,D R Horton Homes,5125331445,78750,NA,NA,Yes,5805 MEDICINE CREEK DR
BP,2003-019001 BP,Residential,R- 101 Single Family Houses,New,No,8612 Claude Ct,New Two Story Res W/Att Garage Covered Porch & Uncovered Patio (S.M.A.R.T Housing),0338030102,2003-11-18,2003,2004,Final,2004-01-27,2004-01-27,2,NA,NA,"$54,464.00",78747,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704834,704834,232359,KB Home,5126518100,78750,NA,NA,Yes,8612 CLAUDE CT
BP,2003-012492 BP,Residential,R- 101 Single Family Houses,New,No,10256 Chestnut Ridge Rd,New Two Story Res W/Att Garage & Porch W/Wd Deck,0168211104,2003-10-17,2003,2004,Final,2004-06-14,2004-06-14,6,NA,2,"$142,640.00",78726,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704191,704191,231312,"STANDARD PACIFIC Homes of Texas,Inc Austin Division",5125064027,78717,NA,NA,Yes,10256 CHESTNUT RIDGE RD
BP,2003-019428 BP,Residential,R- 101 Single Family Houses,New,No,7200 Covered Bridge Dr,New Two Story Res W/Att Garage Wood Deck & Covered Porch,0404480725,2003-11-18,2003,2004,Final,2004-03-22,2004-03-22,8,NA,2,"$141,327.00",78736,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=705061,705061,232194,"Drees Custom Homes, L.P.",5122417133,78726,NA,NA,Yes,7200 COVERED BRIDGE DR
BP,2003-011920 BP,Residential,R- 101 Single Family Houses,New,No,6709 Hansa Loop,New One Story Res W/Att Garage Covered Porch & Uncovered Patio,0420480101,2003-10-13,2003,2004,Final,2004-03-15,2004-03-15,8,NA,1,"$162,431.00",78739,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=703885,703885,231099,"Wilshire Homes, L.P.",5124853335,78759,NA,NA,Yes,6709 HANSA LOOP
BP,2003-012424 BP,Residential,R- 101 Single Family Houses,New,No,11024 Pencewood Ct,New Guest/Pool House W/CovD Porch & Patio,0170190638,2003-10-16,2003,2004,Final,2004-03-01,2004-03-01,6,NA,1,"$69,500.00",78750,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704164,704164,231464,Texas Transitions,5122581761,NA,NA,NA,No,11024 PENCEWOOD CT
BP,2003-012097 BP,Residential,R- 101 Single Family Houses,New,No,6529 Tasajillo Trl,New Two Story Res W/Att Garage Covered Patio & Porch,0422440921,2003-10-16,2003,2004,Final,2004-06-25,2004-06-25,8,NA,2,"$174,109.00",78739,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=703978,703978,231219,"Wilshire Homes, L.P.",5124853335,78759,NA,NA,Yes,6529 TASAJILLO TRL
BP,2003-015907 BP,Residential,R- 101 Single Family Houses,New,No,9205 Brandts Wood St,New Two Story Res W/Att Garage Covered Patio & Porch,0434070867,2003-11-14,2003,2004,Final,2004-03-04,2004-03-04,5,NA,2,"$76,563.00",78744,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704607,704607,232069,Lennar Homes of Texas***MAIN***,5125064000,78717,NA,NA,Yes,9205 BRANDTS WOOD ST
BP,2003-016001 BP,Residential,R- 101 Single Family Houses,New,No,9203 Pioneer Forest Dr,New Two Story Res W/Att Garage Covered Patio & Porch,0434070620,2003-11-14,2003,2004,Final,2004-03-24,2004-03-24,5,NA,2,"$90,372.00",78744,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704646,704646,232114,Village Builders,5123362223,78759,NA,NA,Yes,9203 PIONEER FOREST DR
BP,2003-011709 BP,Residential,R- 101 Single Family Houses,New,No,5810 Alsace Trl,New One Story Res W/Att Garage & Covered Porch (S.Ma.R.T Housing),0215330415,2003-10-06,2003,2004,Final,2004-03-30,2004-03-30,1,NA,1,"$74,136.00",78724,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=703792,703792,230986,"Dittmar, Inc.",5122894478,78716,NA,NA,Yes,5810 ALSACE TRL
BP,2003-019090 BP,Residential,R- 101 Single Family Houses,New,No,11828 Dunfries Ln,New One Story Res W/Att Garage Covered Porch & Uncovered Patio,0239431122,2003-11-14,2003,2004,Final,2004-02-19,2004-02-19,1,NA,1,"$50,000.00",78754,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704866,704866,232144,Kimball Hill Homes,5124213214,78757,NA,NA,Yes,11828 DUNFRIES LN
BP,2003-008247 BP,Residential,R- 101 Single Family Houses,New,No,1217 Luna St,New One Story Res W/Att Covered Patio & Deck,0210180307,2003-09-29,2003,2003,Final,2003-12-10,2003-12-10,1,NA,1,"$60,000.00",78721,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=703358,703358,230401,J & D Vision Plumbing,5125639595,78610,NA,NA,Yes,1217 LUNA ST
BP,2003-015715 BP,Residential,R- 101 Single Family Houses,New,No,10525 Beard Ave,New Two Story Res W/Att Garage Covered Patio & Porch,0432230354,2003-10-31,2003,2004,Final,2004-03-19,2004-03-19,5,NA,2,"$85,050.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704517,704517,231775,"Milburn, Bill",5123454663,78727,NA,NA,Yes,10525 BEARD AVE
BP,2003-015351 BP,Residential,R- 101 Single Family Houses,New,No,9721 Castle Pines Dr,New Two Story Res W/Att Garage Covered Patio & Porch,R424430,2003-10-29,2003,2004,Final,2004-02-23,2004-02-23,6,NA,2,"$121,000.00",78717,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704345,704345,231738,Ryland Homes,5123437009,78759,NA,NA,Yes,9721 CASTLE PINES DR
BP,2003-012679 BP,Residential,R- 101 Single Family Houses,New,No,11116 Alison Parke Trl,New Two Story Res W/Att Garage Covered Patio & Porch,R399798,2003-10-13,2003,2004,Final,2004-07-02,2004-07-02,6,NA,2,"$149,917.00",78750,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=707676,707676,231098,"Wilshire Homes, L.P.",5124853335,78759,NA,NA,Yes,11116 ALISON PARKE TRL
BP,2003-019560 BP,Residential,R- 101 Single Family Houses,New,No,6905 Hansa Loop,New Two Story Res W/Att Garage Covered Patio Porch & Uncovered Patio,0422480609,2003-10-29,2003,2004,Final,2004-04-14,2004-04-14,8,NA,2,"$157,544.00",78739,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=705135,705135,231709,"Wilshire Homes, L.P.",5124853335,78759,NA,NA,Yes,6905 HANSA LOOP
BP,2003-012606 BP,Residential,R- 101 Single Family Houses,New,No,2800 Greenlee Dr,New Two Story Res W/Att Garage Covered Porch,0118040605,2003-10-17,2003,2004,Final,2005-01-05,2005-01-05,10,NA,2,"$820,000.00",78703,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704243,704243,231244,Columbia Constructors,5123287855,78716,NA,NA,No,2800 GREENLEE DR
BP,2003-019103 BP,Residential,R- 101 Single Family Houses,New,No,7008 Quinton Dr,New Two Story Res W/Att Garage Covered Porch & Uncovered Patio (S.M.A.R.T Housing),0336031519,2003-10-30,2003,2004,Final,2004-01-30,2004-01-30,2,NA,2,"$54,464.00",78747,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704872,704872,231857,KB Home,5126518100,78750,NA,NA,Yes,7008 QUINTON DR
BP,2003-012357 BP,Residential,R- 101 Single Family Houses,New,No,10101 Hibiscus Cv,New Two Story Res W/Att Garage Covered Patio & Uncovered Patio,0424360321,2003-10-22,2003,2004,Final,2004-01-29,2004-01-29,8,NA,2,"$132,594.00",78739,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704124,704124,231408,"Streetman Homes, Ltd LLP",5123299966,78746,NA,NA,Yes,10101 HIBISCUS CV
BP,2003-015242 BP,Residential,R- 101 Single Family Houses,New,No,9218 Knoll Crest Loop,New Two Story Res W/Att Garage & Porch,0152030101,2003-10-28,2003,2004,Final,2006-03-29,2006-03-29,10,NA,2,"$171,000.00",78759,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704287,704287,231650,G & M Construction Inc,5126268303,78759,NA,NA,Yes,9218 KNOLL CREST LOOP
BP,2003-003554 BP,Residential,R- 101 Single Family Houses,New,No,2209 Mary Lou Retton Ln,New Two Story Res W/Att Garage Covered Patio & Porch,0438250904,2003-11-13,2003,2004,Final,2004-04-29,2004-04-29,5,NA,2,"$65,310.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=709143,709143,232096,"Milburn, Bill",5123454663,78727,NA,NA,Yes,2209 MARY LOU RETTON LN
BP,2003-020099 BP,Residential,R- 101 Single Family Houses,New,No,6321 Parliament Dr Unit B,New Two-Family Residential W/Att Covered Porch  & Stoop (S.M.A.R.T Housing),0213280915,2003-09-30,2003,2003,Final,2004-05-06,2004-05-06,1,NA,2,"$60,000.00",78724,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=708539,708539,230836,"Double Tt, Inc",5123581600,78736,NA,NA,Yes,6321 PARLIAMENT DR UNIT B
BP,2003-019002 BP,Residential,R- 101 Single Family Houses,New,No,6532 Piedras Blanco Dr,New Two Story Res W/Att Garage Covered Porch & Uncovered Patio (S.Ma.R.T Housing),0334031104,2003-11-17,2003,2004,Final,2004-01-27,2004-01-27,2,NA,2,"$64,773.00",78747,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704835,704835,232360,KB Home,5126518100,78750,NA,NA,Yes,6532 PIEDRAS BLANCO DR
BP,2003-015757 BP,Residential,R- 101 Single Family Houses,New,No,5718 Reynolds Rd,New One Story Res W/Att Garage Covered Patio & Porte Cochere,0410340209,2003-11-07,2003,2004,Final,2005-04-14,2005-04-14,8,NA,1,"$257,640.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704541,704541,231987,"Endeavor Custom Homes One, LP",5125633774,78610,NA,NA,Yes,5718 REYNOLDS RD
BP,2003-015262 BP,Residential,R- 101 Single Family Houses,New,No,16209 Castletroy Dr,New Two Story Res W/Att Garage Porch & Covered Patio,R411860,2003-10-28,2003,2004,Final,2004-02-20,2004-02-20,6,NA,2,"$71,260.00",78717,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704299,704299,231672,"Milburn, Bill",5123454663,78727,NA,NA,Yes,16209 CASTLETROY DR
BP,2003-016149 BP,Residential,R- 101 Single Family Houses,New,No,11008 Pairnoy Ln,New One Story Res W/Att Garage Covered Porch & Patio,0424481007,2003-11-14,2003,2004,Final,2004-05-13,2004-05-13,8,NA,1,"$207,594.00",78739,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704720,704720,232192,"Streetman Homes, Ltd LLP",5123299966,78746,NA,NA,Yes,11008 PAIRNOY LN
BP,2003-008935 BP,Residential,R- 101 Single Family Houses,New,No,2200 Narrow Glen Pkwy,New Two Story Res W/Att Garage Covered Patio & Porch,0434070203,2003-11-14,2003,2004,Final,2004-02-25,2004-02-25,5,NA,2,"$89,281.00",78744,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=706862,706862,232118,Village Builders,9722394663,NA,NA,NA,Yes,2200 NARROW GLEN PKWY
BP,2003-015470 BP,Residential,R- 101 Single Family Houses,New,No,5403 Evans Ave Unit A,New Two Story Res W Covered Porches (Detached Gar. & Apt On Separate Permit),0225101407,2003-11-04,2003,2004,Final,2004-03-03,2004-03-03,4,NA,2,"$120,000.00",78751,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704411,704411,231795,Emrobrai Homes,5128354932,78758,NA,NA,Yes,5403 EVANS AVE UNIT A
BP,2003-011759 BP,Residential,R- 101 Single Family Houses,New,No,6511 Garden View Dr,New One Story Res W/Att Wood Deck & Covered Porch (S.Ma.R.T. Housing),0215281126,2003-10-08,2003,2004,Final,2004-02-26,2004-02-26,1,NA,1,"$47,375.00",78724,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=703823,703823,231022,AHFH Inc,5127969832,78702,NA,NA,Yes,6511 GARDEN VIEW DR
BP,2003-015386 BP,Residential,R- 101 Single Family Houses,New,No,11505 Misty White Dr,New Two Story Res W/Att Garage Covered Patio  & Porch,R424673,2003-10-24,2003,2004,Final,2004-01-22,2004-01-22,6,NA,2,"$85,050.00",78717,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704361,704361,231486,"Milburn, Bill",5123454663,78727,NA,NA,Yes,11505 MISTY WHITE DR
BP,2003-015905 BP,Residential,R- 101 Single Family Houses,New,No,9207 Brandts Wood St,New Two Story Res W/Att Garage Covered Patio & Porch,0434070866,2003-11-14,2003,2004,Final,2004-03-04,2004-03-04,5,NA,2,"$71,452.00",78744,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=704605,704605,232068,Lennar Homes of Texas***MAIN***,5125064000,78717,NA,NA,Yes,9207 BRANDTS WOOD ST
BP,2003-008020 BP,Residential,R- 101 Single Family Houses,New,No,8317 Dulcet Dr,New Two Story Res W/Att Garage Covered Patio & Porch,0424191612,2003-09-17,2003,2003,Final,2004-02-25,2004-02-25,5,NA,2,"$51,905.00",78745,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=751826,751826,230242,"Milburn, Bill",5123454663,78727,NA,NA,Yes,8317 DULCET DR
BP,2003-018769 BP,Residential,R- 101 Single Family Houses,New,No,6716 Kiev Cv,New Two Story Res W/Att Garage Covered Porch & Uncovered Patio,0426480619,2003-08-05,2003,2003,Final,2003-12-19,2003-12-19,8,NA,2,"$162,000.00",78739,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=701904,701904,228472,Mhi Partner,5122518114,78664,NA,NA,Yes,6716 KIEV CV
BP,2003-007875 BP,Residential,R- 101 Single Family Houses,New,No,6933 Hansa Loop,New One Story Res W/Att Garage Covered Patio & Porch,0422480602,2003-09-16,2003,2003,Final,2004-01-28,2004-01-28,8,NA,1,"$143,576.00",78739,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=703201,703201,230172,"Wilshire Homes, L.P.",5124853335,78759,NA,NA,Yes,6933 HANSA LOOP
BP,2003-004911 BP,Residential,R- 101 Single Family Houses,New,No,15520 Bandon Dr,New Two Story Res W/Att Garage Covered Patio & Porch,R417403,2003-08-13,2003,2003,Final,2004-01-29,2004-01-29,6,NA,2,"$151,560.00",78717,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=702562,702562,229133,"Wilshire Homes, L.P.",5124853335,78759,NA,NA,Yes,15520 BANDON DR
BP,2003-003566 BP,Residential,R- 101 Single Family Houses,New,No,1903 E 2nd St,New Two Story Res W/Att Porch & Uncovered Patio,0202080502,2003-09-18,2003,2003,Final,2004-05-10,2004-05-10,3,NA,2,"$110,000.00",78702,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=709420,709420,230280,"Dan Day, Inc.",5124763344,78763,NA,NA,Yes,1903 E 2ND ST
BP,2003-005703 BP,Residential,R- 101 Single Family Houses,New,No,4523 Avenue G,New Two Story Res W/Att Garage & Covered Porch (Ldcc8i-03-0065),0221080509,2003-08-29,2003,2003,Final,2004-12-13,2004-12-13,9,NA,2,"$340,000.00",78751,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=702892,702892,229478,NA,5124521324,78751,NA,NA,Yes,4523 AVENUE G
BP,2003-002344 BP,Residential,R- 101 Single Family Houses,New,No,11508 Dub Dr,New Two Story Res W/Att Garage Covered Patio & Porch,0436252219,2003-08-25,2003,2003,Final,2003-12-08,2003-12-08,5,NA,2,"$53,165.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=702450,702450,229188,"Milburn, Bill",5123454663,78727,NA,NA,Yes,11508 DUB DR
BP,2003-008160 BP,Residential,R- 101 Single Family Houses,New,No,10100 Tularosa Pass,New Two Story Res W/Att Garage Covered Patio & Porch 2nd Fl Wd Deck,0166210930,2003-09-19,2003,2003,Final,2004-04-06,2004-04-06,6,NA,2,"$177,680.00",78726,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=703316,703316,230338,"STANDARD PACIFIC Homes of Texas,Inc Austin Division",5125064027,78717,NA,NA,Yes,10100 TULAROSA PASS
BP,2003-005839 BP,Residential,R- 101 Single Family Houses,New,No,15312 Valderrama Ct,New Two Story Res W/Att Garage Porch & Uncovered Patio,R411831,2003-08-27,2003,2003,Final,2004-02-27,2004-02-27,6,NA,2,"$130,000.00",78717,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=702950,702950,229559,Ryland Homes,5123437009,78759,NA,NA,Yes,15312 VALDERRAMA CT
BP,2003-001835 BP,Residential,R- 101 Single Family Houses,New,No,13621 Merseyside Dr,New Two Story Res W/Att Garage Covered Porch & Uncovered Patio,0262301901,2003-08-06,2003,2003,Final,2003-10-28,2003-10-28,NA,NA,2,"$50,437.00",78660,AUSTIN 2 MILE ETJ,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=702236,702236,228912,KB Home,5126518100,78750,NA,NA,Yes,13621 MERSEYSIDE DR
BP,2003-005280 BP,Residential,R- 101 Single Family Houses,New,No,804 Dawlish Dr,New Two Story Res W/Att Garage Covered Porch & Uncovered Patio,0262300715,2003-08-27,2003,2003,Final,2003-11-10,2003-11-10,NA,NA,2,"$53,937.00",78660,AUSTIN 2 MILE ETJ,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=702699,702699,229552,KB Home,5126518100,78750,NA,NA,Yes,804 DAWLISH DR
BP,2003-007925 BP,Residential,R- 101 Single Family Houses,New,No,1605 Goddard Bluff Dr,New One Story Res W/Att Garage & Covered Porch,0247281602,2003-09-15,2003,2003,Final,2003-12-17,2003-12-17,1,NA,1,"$58,660.00",78754,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=745783,745783,230196,Newmark Homes LLC,5123455147,78734,NA,NA,Yes,1605 GODDARD BLUFF DR
